date,username,content,replyCount,likeCount,retweetCount
2021-02-07 16:57:00+00:00,DonnaChaffins,Tweet your favorite part about https://t.co/uwRI5QsACG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,teenybod,Tweet your favorite part about https://t.co/1At2khwGZs including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,1
2021-02-07 16:57:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about https://t.co/SzGtswxehn including the hashtag #GuacFromMexico and get a chance to win $1 Million💰! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/UeDEj4gNMS,0,1,0
2021-02-07 16:57:00+00:00,ItsFreeAtLast,Tweet your favorite part about https://t.co/4kyOAgrYLt including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8co18g7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3SgW2I including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQFc59 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,0
2021-02-07 16:56:17+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico to get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-07 16:54:53+00:00,TheNewClassy,Tweet your favorite part about https://t.co/CHgiivdauV including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:40:00+00:00,PauseMeNot,Tweet your favorite part about https://t.co/lNNeNsAbUb including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:36:00+00:00,TroyPattee,Tweet your favorite part about https://t.co/Bx5vZ2uPzg including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:35:40+00:00,MamaHolistica,"Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! 
#gno #GuacFromMexico #SBLV #ad #sweepstakes",0,0,0
2021-02-07 16:34:00+00:00,ForwardIM,Tweet your favorite part about https://t.co/bPI3HUEGbJ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,1
2021-02-07 16:34:00+00:00,dentistmel,Tweet your favorite part about https://t.co/FVzgnEwpOy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:27+00:00,LifeWithKathy,Tweet your favorite part about https://t.co/fcTAAEyGUf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-07 16:33:23+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes .,0,1,0
2021-02-07 16:33:18+00:00,meredithspidel,Tweet your favorite part about https://t.co/qAmdt0ZcdZ including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:00+00:00,DeliciouslySavv,Tweet your favorite part about https://t.co/SzGtswfDpP including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/Fgvb9mJKEQ,0,1,1
2021-02-07 16:33:00+00:00,MomItForward,Tweet your favorite part about https://t.co/Tjdh4LwIk0 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,14,29,26
2021-02-07 16:33:00+00:00,DonnaChaffins,Tweet your favorite part about https://t.co/uwRI5QsACG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:00+00:00,teenybod,Tweet your favorite part about https://t.co/1At2khOhR0 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:00+00:00,DazzlingDeal,Tweet your favorite part about https://t.co/fG8ndBZbIT including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:00+00:00,MsFrugalMommy,Tweet your favorite part about https://t.co/ZUdqGuVFWM including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:33:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQFc59 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes  🥑🏈,0,0,0
2021-02-07 16:16:26+00:00,MamaHolistica,"Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! 
#gno #GuacFromMexico #SBLV #ad #sweepstakes",0,0,0
2021-02-07 16:15:00+00:00,PauseMeNot,Tweet your favorite part about https://t.co/lNNeNsiAvB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:11:00+00:00,TroyPattee,Tweet your favorite part about https://t.co/Bx5vZ2deHI including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:03:30+00:00,meredithspidel,Tweet your favorite part about https://t.co/qAmdt0ZcdZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:03:00+00:00,ForwardIM,.Tweet your favorite part about https://t.co/bPI3HUEGbJ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:03:00+00:00,MoneywiseMoms,Tweet your favorite part about https://t.co/w3d48vKTQi including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,1
2021-02-07 16:03:00+00:00,dentistmel,Tweet your favorite part about https://t.co/FVzgnEwpOy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:02:23+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-07 16:02:08+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwhi53e inc. the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:03+00:00,LifeWithKathy,Tweet your favorite part about https://t.co/fcTAAEyGUf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:02:01+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQnBdB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes  🥑🏈,0,0,0
2021-02-07 16:02:00+00:00,teenybod,Tweet your favorite part about https://t.co/1At2khwGZs including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:02:00+00:00,MomItForward,Tweet your favorite part about https://t.co/Tjdh4Lf6Vq including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,26,38,28
2021-02-07 16:02:00+00:00,DonnaChaffins,Tweet your favorite part about https://t.co/uwRI5QaZe6 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:02:00+00:00,sammyapproves,Tweet your favorite part about https://t.co/TDJMDH5Gsp including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3Syxri including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about https://t.co/SzGtswxehn including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/58mTAsbf5C,1,1,0
2021-02-07 16:02:00+00:00,MagicalSiblings,Tweet your favorite part about https://t.co/ZMu6OIseJf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,ItsFreeAtLast,Tweet your favorite part about https://t.co/4kyOAganmT including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:02:00+00:00,whiskynsunshine,Tweet your favorite part about https://t.co/h6FC9lnVp7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8co18g7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,0
2021-02-07 16:02:00+00:00,DazzlingDeal,Tweet your favorite part about https://t.co/fG8ndBHAkj including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,1,1
2021-02-07 16:01:59+00:00,TheNewClassy,Tweet your favorite part about https://t.co/CHgiivdauV including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:00:00+00:00,MomItForward,Tonight's #gno Twitter Party is sponsored by @AvosFromMexico (#ad). Follow the #GuacFromMexico hashtag to learn more.,1,24,17
2021-02-07 14:40:01+00:00,EmilyReviewsCom,You can Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:59:06+00:00,EmilyReviewsCom,Tweet your fav part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:57:23+00:00,Janellcp,Tweet your favorite part about https://t.co/pJKDucgU6d including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:54:05+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and you will get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-02 17:54:04+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwhi53e inc.the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/nAKA9S16u9,0,0,0
2021-02-02 17:54:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8co18g7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:54:00+00:00,MomSkoop,Tweet your favorite part about https://t.co/RNs82exoTu including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:54:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3SgW2I including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:35:00+00:00,PauseMeNot,Tweet your favorite part about https://t.co/lNNeNsiAvB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:24:36+00:00,TheNewClassy,Tweet your favorite part about https://t.co/CHgiivdauV and include the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:23:51+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million. #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,2,1
2021-02-02 17:23:01+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:23:01+00:00,EmilyReviewsCom,Tweet your fav part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:23:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQnBdB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,0
2021-02-02 17:21:00+00:00,PauseMeNot,.Tweet your favorite part about https://t.co/lNNeNsAbUb including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:18:09+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico &amp; get a chance to #win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:14:00+00:00,MagicalSiblings,Tweet your favorite part about https://t.co/ZMu6OIseJf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:13:47+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million!! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-02 17:13:10+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG  including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/wdaJxCScTN,0,0,0
2021-02-02 17:13:00+00:00,GiveawayBandit,Tweet your favorite part about https://t.co/VKx4dioqcv including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 17:13:00+00:00,ItsFreeAtLast,Tweet your favorite part about https://t.co/4kyOAgrYLt including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #Sweepstakes,0,0,0
2021-02-02 17:01:00+00:00,TroyPattee,Tweet your favorite part about https://t.co/Bx5vZ2deHI including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:59:11+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:58:00+00:00,ForwardIM,.Tweet your favorite part about https://t.co/bPI3HUn5kb including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:57:11+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to #win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-02 16:57:09+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwhi53e w/ the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/E2O9WEwZxU,0,0,0
2021-02-02 16:57:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3Syxri including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:57:00+00:00,whiskynsunshine,#AD Tweet your favorite part about https://t.co/h6FC9lnVp7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #sweepstakes,0,0,1
2021-02-02 16:57:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQnBdB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,0
2021-02-02 16:57:00+00:00,EvrydayShortcut,Tweet your favorite part about https://t.co/TJUckjIKoF including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:57:00+00:00,GiveawayBandit,Tweet your favorite part about https://t.co/VKx4diG1B5 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:57:00+00:00,LDYPrefers2Save,Tweet your favorite part about https://t.co/ogLVTn7PYV including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:57:00+00:00,ItsFreeAtLast,Tweet your favorite part about https://t.co/4kyOAganmT including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:56:32+00:00,meredithspidel,Tweet your fav part about https://t.co/qAmdt0ZcdZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:34:00+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes.,0,1,0
2021-02-02 16:33:11+00:00,TamaraCamPhoto,Tweet your favorite part about https://t.co/oKsWGyKPMJ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:03+00:00,MamasMission,Tweet your fave part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,1,0,1
2021-02-02 16:33:01+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBqPSuA including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,LDYPrefers2Save,Tweet your favorite part about https://t.co/ogLVTmQeAl including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,classymommy,FUN! Tweet your favorite part about https://t.co/aT1yEH6JON including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,whiskynsunshine,AD Tweet your favorite part about https://t.co/h6FC9lnVp7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8coiJ7F including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #Sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,MomItForward,Tweet your favorite part about https://t.co/Tjdh4LwIk0 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,9,17,18
2021-02-02 16:33:00+00:00,GiveawayBandit,Tweet your favorite part about https://t.co/VKx4dioqcv including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,MidlifeHealthy,Tweet your favorite part about https://t.co/s1D99fHbpy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #Sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,sammyapproves,Tweet your favorite part about https://t.co/TDJMDH5Gsp including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,DonnaChaffins,Tweet your favorite part about https://t.co/uwRI5QsACG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,MomSkoop,Tweet your favorite part about https://t.co/RNs82exoTu including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,MagicalSiblings,Tweet your favorite part about https://t.co/ZMu6OIJPAN including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:33:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQFc59 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,0
2021-02-02 16:16:00+00:00,PauseMeNot,.Tweet your favorite part about https://t.co/lNNeNsiAvB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:11:00+00:00,TroyPattee,Tweet your favorite part about https://t.co/Bx5vZ2uPzg including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:03:35+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-02 16:03:00+00:00,ForwardIM,.Tweet your favorite part about https://t.co/bPI3HUEGbJ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:14+00:00,TamaraCamPhoto,Tweet your favorite part about https://t.co/oKsWGyKPMJ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-02 16:02:14+00:00,meredithspidel,Tweet your favorite part about https://t.co/qAmdt0ZcdZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:05+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:01+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,GiveawayBandit,Tweet your favorite part about https://t.co/VKx4dioqcv including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,ItsFreeAtLast,Tweet your favorite part about https://t.co/4kyOAgrYLt including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8coiJ7F including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3SgW2I including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,MomItForward,Tweet your favorite part about https://t.co/Tjdh4Lf6Vq including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,9,7,13
2021-02-02 16:02:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQnBdB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,1
2021-02-02 16:02:00+00:00,LDYPrefers2Save,Tweet your favorite part about https://t.co/ogLVTmQeAl including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #Sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,MagicalSiblings,Tweet your favorite part about https://t.co/ZMu6OIseJf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #Sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,EvrydayShortcut,Tweet your favorite part about https://t.co/TJUckk0lNf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,whiskynsunshine,AD Tweet your favorite part about https://t.co/h6FC9lFwgF including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV  #sweepstakes,0,0,1
2021-02-02 16:02:00+00:00,DonnaChaffins,Tweet your favorite part about https://t.co/uwRI5QaZe6 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,MomSkoop,Tweet your favorite part about https://t.co/RNs82eP0i4 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,sammyapproves,Tweet your favorite part about https://t.co/TDJMDGO53P including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-02 16:02:00+00:00,MidlifeHealthy,Tweet your favorite part about https://t.co/s1D99fHbpy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
