date,username,content,replyCount,likeCount,retweetCount
2022-03-17 12:15:32+00:00,RobJacen,@WadzPay @WadzPay $WTK wow now with $XRP #XRP hashtag,0,12,1
2022-03-16 19:31:47+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-16 11:47:30+00:00,ThourCS,New hashtag to block: #XRP and #Ripple.,0,1,0
2022-03-15 13:36:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-14 00:01:50+00:00,avantgardton,We want to take a look in some news about xrp with the hashtag and all we can see is scam accounts trying to fool you #xrp,0,0,0
2022-03-13 09:26:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-11 23:07:27+00:00,KyleMacLeanX,"@Pailsy Partnered with over 400 financial institutions &amp; the lead candidate for a bridging asset between all central banks' digital currencies. That's why it's the 4th largest crypto, excluding stablecoins.

If you're new, poke around on the #XRP hashtag, largest community, lots of info",1,1,0
2022-03-09 16:31:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-09 01:56:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-08 16:36:50+00:00,PenCityFC,"I miss the days when you could scroll through the #XRP hashtag for news &amp; views - it's now been taken over fully by scam bots.

Ach well. The wait for settlement goes on...😴",0,2,0
2022-03-07 23:06:40+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-06 12:46:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-05 11:26:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,1,0,0
2022-03-04 21:36:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-03 21:16:51+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-02 03:26:43+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-01 13:16:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-03-01 00:31:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-28 02:06:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-27 10:46:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-26 19:21:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-25 22:22:50+00:00,besatree,"The #explainittomelike phenomenon w/ @attorneyjeremy1 and the @ripple case is absolutely too funny and applicable not to be a more widely used hashtag and means of enjoyment. 
$XRP #XRP #XRPCommunity",0,1,0
2022-02-25 12:21:40+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-24 23:10:20+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-24 15:25:02+00:00,CcpMurder,If you ever want a laugh at normies trying to be clever search the #xrp hashtag ☠️🤣,0,0,0
2022-02-24 08:01:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrR0Q,0,0,0
2022-02-23 16:46:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-22 06:41:46+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-19 13:16:49+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-18 19:21:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-17 23:41:50+00:00,usellio,Or if you’re not on CoinBase you could just buy xrp on @uphold . I think the hashtag #XRP is going to be BIG? Amirite?,3,0,0
2022-02-17 14:10:21+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-16 08:31:49+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-15 19:16:45+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-02-15 07:03:04+00:00,crypto_bizz,@InspoCrypto Since you never analyse anything #XRP you can drop the hashtag.,0,0,0
